protein_accession,protein_description,wt1,wt2,wt3,kog1,kog2,kog3
7620_HNRH3_HUMAN,Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens GN=HNRNPH3 PE=1 SV=2,3.612166666666667,5.755833333333333,5.720933333333334,10.0892,12.748333333333335,7.040566666666667
6895_GNPI1_HUMAN,Glucosamine-6-phosphate isomerase 1 OS=Homo sapiens GN=GNPDA1 PE=1 SV=1,2.511,1.6733333333333333,2.2106666666666666,2.4274666666666667,4.8343,1.9503666666666666
10546_MPCP_HUMAN,Phosphate carrier protein_ mitochondrial OS=Homo sapiens GN=SLC25A3 PE=1 SV=2,19.261333333333333,16.9228,19.9636,25.361766666666668,3.4893,15.021266666666666
10565_MPPA_HUMAN,Mitochondrial-processing peptidase subunit alpha OS=Homo sapiens GN=PMPCA PE=1 SV=2,2.472166666666667,3.8723666666666667,2.039833333333333,2.8800999999999997,17.751666666666665,2.3679666666666668
397_ACTBM_HUMAN,Putative beta-actin-like protein 3 OS=Homo sapiens GN=POTEKP PE=5 SV=1,0.3574333333333333,12.409166666666668,2.3528000000000002,3.1748666666666665,40.772133333333336,4.2965
11220_NEUL_HUMAN,Neurolysin_ mitochondrial OS=Homo sapiens GN=NLN PE=1 SV=1,4.628066666666666,3.9329,3.6025333333333336,3.4961666666666664,4.989333333333334,5.475433333333333
1233_ASNS_HUMAN,Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens GN=ASNS PE=1 SV=4,12.108966666666667,13.997766666666667,8.963466666666667,31.333066666666667,36.24296666666667,21.834333333333333
6741_GHITM_HUMAN,Growth hormone-inducible transmembrane protein OS=Homo sapiens GN=GHITM PE=1 SV=2,1.2313666666666667,1.0118,1.2945,1.3873333333333333,1.5497666666666665,2.4274666666666667
16004_SMC3_HUMAN,Structural maintenance of chromosomes protein 3 OS=Homo sapiens GN=SMC3 PE=1 SV=2,12.709966666666666,13.884533333333334,15.849933333333334,11.575033333333334,15.057533333333332,9.332699999999999
19009_WDR36_HUMAN,WD repeat-containing protein 36 OS=Homo sapiens GN=WDR36 PE=1 SV=1,7.3717,4.6688,5.801333333333334,10.688666666666666,25.647666666666666,8.531166666666667
9862_M3K1_HUMAN,Mitogen-activated protein kinase kinase kinase 1 OS=Homo sapiens GN=MAP3K1 PE=1 SV=4,0.3947666666666667,28.328400000000002,8.820266666666667,31.463866666666668,5.495433333333334,4.526866666666667
15377_SAP18_HUMAN,Histone deacetylase complex subunit SAP18 OS=Homo sapiens GN=SAP18 PE=1 SV=1,1.0628666666666666,0.8570333333333333,0.9400333333333333,0.44839999999999997,0.7810333333333334,0.1305
14583_RL23_HUMAN,60S ribosomal protein L23 OS=Homo sapiens GN=RPL23 PE=1 SV=1,12.298166666666667,12.859366666666666,13.661,8.217666666666666,4.719833333333334,8.870733333333334
3595_COPG1_HUMAN,Coatomer subunit gamma-1 OS=Homo sapiens GN=COPG1 PE=1 SV=1,6.198133333333333,10.3059,11.159766666666666,18.001266666666666,9.419566666666666,8.040666666666667
6888_GNL1_HUMAN,Guanine nucleotide-binding protein-like 1 OS=Homo sapiens GN=GNL1 PE=1 SV=2,1.9172,1.902,2.4893,3.2214666666666667,3.902066666666667,2.4216333333333333
16058_SMRD2_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens GN=SMARCD2 PE=1 SV=3,1.902,1.3212666666666666,1.9442666666666668,1.8919000000000001,6.003,1.8811333333333335
14931_RS16_HUMAN,40S ribosomal protein S16 OS=Homo sapiens GN=RPS16 PE=1 SV=2,6.7306333333333335,6.711766666666667,6.0913,6.512033333333333,4.933066666666667,7.1993
11650_NTPCR_HUMAN,Cancer-related nucleoside-triphosphatase OS=Homo sapiens GN=NTPCR PE=1 SV=1,0.9894333333333334,0.45783333333333337,0.6105666666666667,0.9741333333333334,1.5289666666666668,0.4359666666666666
516_ADT2_HUMAN,ADP/ATP translocase 2 OS=Homo sapiens GN=SLC25A5 PE=1 SV=7,15.653433333333334,8.2116,10.9545,9.719966666666668,4.657766666666666,5.076366666666667
16789_SYDC_HUMAN,Aspartate--tRNA ligase_ cytoplasmic OS=Homo sapiens GN=DARS PE=1 SV=2,9.348933333333333,7.6161666666666665,10.6121,6.318466666666667,23.544333333333334,6.656700000000001
252_ABCF2_HUMAN,ATP-binding cassette sub-family F member 2 OS=Homo sapiens GN=ABCF2 PE=1 SV=2,4.0009,3.8171999999999997,8.906733333333333,8.3665,2.597366666666667,4.657766666666666
9006_KPYR_HUMAN,Pyruvate kinase PKLR OS=Homo sapiens GN=PKLR PE=1 SV=2,1.1653666666666667,0.1511,0.33840000000000003,2.395166666666667,0.2768,0.2366
7021_GPDM_HUMAN,Glycerol-3-phosphate dehydrogenase_ mitochondrial OS=Homo sapiens GN=GPD2 PE=1 SV=3,23.210966666666664,6.829833333333333,5.973766666666667,14.666266666666667,1.3873333333333333,12.8992
5170_EIF3C_HUMAN,Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens GN=EIF3C PE=1 SV=1,24.340366666666668,42.5615,34.194433333333336,35.2509,20.265833333333333,38.57836666666667
16684_STT3A_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2,10.366866666666667,12.540566666666667,12.1369,15.402033333333334,2.4274666666666667,13.8996
11937_OAT_HUMAN,Ornithine aminotransferase_ mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1,8.412866666666666,8.300833333333333,11.569266666666667,20.329633333333334,37.1635,30.461066666666667
17447_TI23B_HUMAN,Putative mitochondrial import inner membrane translocase subunit Tim23B OS=Homo sapiens GN=TIMM23B PE=5 SV=2,0.30696666666666667,0.1999,0.022566666666666665,0.08126666666666667,1.3456,1.1680000000000001
5345_EPHA2_HUMAN,Ephrin type-A receptor 2 OS=Homo sapiens GN=EPHA2 PE=1 SV=2,6.806733333333334,13.530866666666666,8.7565,26.3752,4.842666666666666,23.9026
18555_UBP2L_HUMAN,Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2,10.627733333333333,15.736433333333332,9.8355,21.289433333333335,21.023799999999998,20.167166666666667
12834_PEBP1_HUMAN,Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens GN=PEBP1 PE=1 SV=3,8.980166666666667,8.7565,7.220433333333333,9.3247,9.3247,11.907
4484_DEK_HUMAN,Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1,4.042033333333333,4.0492,4.5306999999999995,3.7991333333333333,2.6441,13.493166666666667
795_ANKH1_HUMAN,Ankyrin repeat and KH domain-containing protein 1 OS=Homo sapiens GN=ANKHD1 PE=1 SV=1,15.2066,3.3624333333333336,17.668433333333333,14.068166666666666,8.3058,12.6969
14603_RL38_HUMAN,60S ribosomal protein L38 OS=Homo sapiens GN=RPL38 PE=1 SV=2,2.4408000000000003,2.378233333333333,1.4523000000000001,1.4535333333333333,0.49556666666666666,2.5594
17527_TLN1_HUMAN,Talin-1 OS=Homo sapiens GN=TLN1 PE=1 SV=3,75.47183333333334,46.18783333333333,28.936433333333333,109.50056666666667,50.75183333333334,115.58843333333333
17207_TCPB_HUMAN,T-complex protein 1 subunit beta OS=Homo sapiens GN=CCT2 PE=1 SV=4,22.684666666666665,25.487666666666666,26.70726666666667,63.578266666666664,17.2796,56.68736666666666
11360_NLTP_HUMAN,Non-specific lipid-transfer protein OS=Homo sapiens GN=SCP2 PE=1 SV=2,6.131266666666667,8.069666666666667,6.595433333333333,4.813733333333333,4.109500000000001,3.5769
8152_ILF2_HUMAN,Interleukin enhancer-binding factor 2 OS=Homo sapiens GN=ILF2 PE=1 SV=2,6.848433333333333,10.512566666666666,8.980166666666667,8.192066666666667,24.7972,15.807133333333333
12434_P5CR2_HUMAN,Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens GN=PYCR2 PE=1 SV=1,1.9372333333333334,0.9114333333333334,2.511,4.341166666666666,2.3102,3.7817
1372_ATPB_HUMAN,ATP synthase subunit beta_ mitochondrial OS=Homo sapiens GN=ATP5B PE=1 SV=3,46.847166666666666,38.27073333333334,37.85796666666666,54.08663333333333,87.69546666666668,52.349199999999996
7926_IDE_HUMAN,Insulin-degrading enzyme OS=Homo sapiens GN=IDE PE=1 SV=4,9.719633333333334,12.439633333333333,9.403833333333333,11.1875,26.648433333333333,6.913133333333334
18149_TRNT1_HUMAN,CCA tRNA nucleotidyltransferase 1_ mitochondrial OS=Homo sapiens GN=TRNT1 PE=1 SV=2,1.0552000000000001,1.3122666666666667,1.902,2.8754666666666666,1.0826333333333333,3.0946333333333333
7625_HNRPD_HUMAN,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens GN=HNRNPD PE=1 SV=1,14.9553,11.025433333333334,14.4513,22.376133333333332,3.0330333333333335,7.889466666666666
16012_SMCE1_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 OS=Homo sapiens GN=SMARCE1 PE=1 SV=2,1.6308333333333334,2.6498333333333335,2.3101333333333334,3.117,1.1941666666666666,1.3456
18321_TTL12_HUMAN,Tubulin--tyrosine ligase-like protein 12 OS=Homo sapiens GN=TTLL12 PE=1 SV=2,7.316533333333334,7.220433333333333,10.925433333333334,15.5161,31.115833333333335,14.259966666666667
7336_H4_HUMAN,Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2,13.997766666666667,12.243433333333332,14.620766666666666,6.6349,6.978266666666666,8.815100000000001
7528_HINT1_HUMAN,Histidine triad nucleotide-binding protein 1 OS=Homo sapiens GN=HINT1 PE=1 SV=2,2.033,2.3464666666666667,2.1953666666666667,2.090533333333333,2.7518000000000002,2.5615
4549_DHB12_HUMAN,Estradiol 17-beta-dehydrogenase 12 OS=Homo sapiens GN=HSD17B12 PE=1 SV=2,1.7013666666666667,0.8691,2.5491,4.567933333333333,1.2879666666666667,1.4463333333333332
4446_DDX3Y_HUMAN,ATP-dependent RNA helicase DDX3Y OS=Homo sapiens GN=DDX3Y PE=1 SV=2,3.5721,1.0968333333333333,0.9338,0.5770000000000001,0.04553333333333333,1.3980666666666668
5072_EDF1_HUMAN,Endothelial differentiation-related factor 1 OS=Homo sapiens GN=EDF1 PE=1 SV=1,1.5325666666666666,2.5459666666666667,1.6365666666666667,1.5727666666666666,1.2509333333333332,1.6127666666666667
16673_STRAP_HUMAN,Serine-threonine kinase receptor-associated protein OS=Homo sapiens GN=STRAP PE=1 SV=1,8.7565,9.258266666666668,11.234566666666668,13.633433333333333,7.8307,10.543766666666667
10939_NACAM_HUMAN,Nascent polypeptide-associated complex subunit alpha_ muscle-specific form OS=Homo sapiens GN=NACA PE=1 SV=1,51.593266666666665,27.682,78.98723333333334,87.69546666666668,27.7449,95.58283333333333
4360_DCAF7_HUMAN,DDB1- and CUL4-associated factor 7 OS=Homo sapiens GN=DCAF7 PE=1 SV=1,2.0691,2.752133333333333,1.7013666666666667,6.1462,6.274733333333333,5.303566666666667
8882_KLC2_HUMAN,Kinesin light chain 2 OS=Homo sapiens GN=KLC2 PE=1 SV=1,11.265933333333333,2.2845,1.882,1.9100666666666666,4.813733333333333,2.395166666666667
12575_PARP1_HUMAN,Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4,25.707,28.394,32.31283333333333,37.78236666666667,71.98583333333333,41.88656666666667
4585_DHX30_HUMAN,Putative ATP-dependent RNA helicase DHX30 OS=Homo sapiens GN=DHX30 PE=1 SV=1,16.4795,5.858433333333333,10.627733333333333,11.405733333333334,25.9179,11.205433333333334
14922_RRS1_HUMAN,Ribosome biogenesis regulatory protein homolog OS=Homo sapiens GN=RRS1 PE=1 SV=2,1.7508666666666666,1.7622333333333333,2.1744666666666665,2.0233333333333334,2.2338666666666667,2.6951
13733_PSA7L_HUMAN,Proteasome subunit alpha type-7-like OS=Homo sapiens GN=PSMA8 PE=1 SV=3,1.6002,0.32333333333333336,0.1922,3.7817,11.462566666666666,0.6821333333333333
13739_PSB1_HUMAN,Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2,4.103133333333333,2.7383,4.822,3.2654666666666667,6.1609,4.460233333333333
5298_ENOG_HUMAN,Gamma-enolase OS=Homo sapiens GN=ENO2 PE=1 SV=3,1.0255666666666667,14.267633333333334,1.467,2.021266666666667,10.2124,14.666266666666667
1347_ATLA3_HUMAN,Atlastin-3 OS=Homo sapiens GN=ATL3 PE=1 SV=1,2.768066666666667,2.9215,2.6498333333333335,5.893933333333333,5.609666666666667,3.0330333333333335
14632_RM09_HUMAN,39S ribosomal protein L9_ mitochondrial OS=Homo sapiens GN=MRPL9 PE=1 SV=2,1.1739,3.2933,1.3237999999999999,1.1680000000000001,0.6748666666666666,1.0645666666666667
7953_IF2G_HUMAN,Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3,2.3636333333333335,9.542833333333334,3.2933,6.236566666666667,16.195,6.382899999999999
13653_PRPS2_HUMAN,Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens GN=PRPS2 PE=1 SV=2,3.3051,1.7013666666666667,2.0054666666666665,1.3980666666666668,10.543766666666667,2.447166666666667
6660_GDIR1_HUMAN,Rho GDP-dissociation inhibitor 1 OS=Homo sapiens GN=ARHGDIA PE=1 SV=3,2.378233333333333,4.825666666666667,3.8481,2.8161,2.6333,4.056633333333334
16415_SPTB2_HUMAN,Spectrin beta chain_ non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2,93.0772,30.645533333333333,20.096766666666667,60.81163333333333,73.48096666666667,50.75183333333334
17218_TCPZ_HUMAN,T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3,20.096766666666667,39.070033333333335,27.108666666666668,44.6182,34.67836666666667,44.6182
16804_SYIC_HUMAN,Isoleucine--tRNA ligase_ cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2,29.684833333333334,34.194433333333336,22.140366666666665,33.938433333333336,18.0681,27.377033333333333
7931_IDHP_HUMAN,Isocitrate dehydrogenase [NADP]_ mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2,3.4833,2.472166666666667,1.4246333333333332,10.853266666666666,7.4315,11.405733333333334
4117_CUL3_HUMAN,Cullin-3 OS=Homo sapiens GN=CUL3 PE=1 SV=2,5.115266666666667,6.198133333333333,4.9565,3.5518,5.0534333333333334,9.395900000000001
16721_SUGT1_HUMAN,Suppressor of G2 allele of SKP1 homolog OS=Homo sapiens GN=SUGT1 PE=1 SV=3,12.154933333333334,5.923933333333333,6.2684,6.189966666666667,2.4457999999999998,5.486633333333333
10871_MYO6_HUMAN,Unconventional myosin-VI OS=Homo sapiens GN=MYO6 PE=1 SV=4,11.116,15.9595,8.884333333333334,11.0313,55.59023333333334,11.5231
7404_HDAC1_HUMAN,Histone deacetylase 1 OS=Homo sapiens GN=HDAC1 PE=1 SV=1,10.353866666666667,6.402666666666667,9.102833333333333,4.460233333333333,1.7770333333333332,3.6370666666666667
14589_RL28_HUMAN,60S ribosomal protein L28 OS=Homo sapiens GN=RPL28 PE=1 SV=3,3.3737333333333335,2.9316333333333335,5.375533333333333,5.805033333333333,2.1883666666666666,3.9610666666666665
17452_TIAR_HUMAN,Nucleolysin TIAR OS=Homo sapiens GN=TIAL1 PE=1 SV=1,2.1726666666666667,1.5407333333333333,2.4993333333333334,1.2685,1.4834333333333334,3.1584666666666665
18675_UMPS_HUMAN,Uridine 5'-monophosphate synthase OS=Homo sapiens GN=UMPS PE=1 SV=1,5.349066666666666,1.9708999999999999,5.106466666666666,2.595066666666667,22.376133333333332,2.4563333333333333
14358_RFC5_HUMAN,Replication factor C subunit 5 OS=Homo sapiens GN=RFC5 PE=1 SV=1,3.096833333333333,1.7145666666666666,4.272766666666667,2.859,12.521366666666665,0.8815666666666667
14599_RL36_HUMAN,60S ribosomal protein L36 OS=Homo sapiens GN=RPL36 PE=1 SV=3,5.640733333333333,1.7508666666666666,3.1536,1.9464333333333335,5.7561,3.5064666666666664
13713_PRS8_HUMAN,26S protease regulatory subunit 8 OS=Homo sapiens GN=PSMC5 PE=1 SV=1,6.970933333333334,2.282233333333333,6.786833333333333,8.463533333333334,4.327533333333333,7.5949333333333335
4580_DHSO_HUMAN,Sorbitol dehydrogenase OS=Homo sapiens GN=SORD PE=1 SV=4,6.323966666666667,3.3363666666666667,5.777733333333333,10.334066666666667,9.2583,5.604866666666666
15446_SC61B_HUMAN,Protein transport protein Sec61 subunit beta OS=Homo sapiens GN=SEC61B PE=1 SV=2,0.8818666666666667,0.9951666666666666,0.3858,0.5897333333333333,1.5898999999999999,1.4429666666666667
14011_RAB1B_HUMAN,Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1,4.253433333333334,3.518866666666667,0.1751,4.5852,4.0816,14.568366666666668
1065_ARHGB_HUMAN,Rho guanine nucleotide exchange factor 11 OS=Homo sapiens GN=ARHGEF11 PE=1 SV=1,8.897766666666667,3.6878333333333333,6.343633333333334,9.455833333333333,8.237133333333333,14.231733333333334
7342_H90B4_HUMAN,Putative heat shock protein H90-beta 4 OS=Homo sapiens GN=HSP90AB4P PE=5 SV=1,9.4755,0.4315,3.8658,2.2041666666666666,2.568833333333333,2.9323333333333332
17905_TOP2B_HUMAN,DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3,9.112866666666667,19.905133333333332,7.7043,13.879233333333332,15.2733,16.946766666666665
7313_H2B1C_HUMAN,Histone H2B type 1-C/E/F/G/I OS=Homo sapiens GN=HIST1H2BC PE=1 SV=4,7.351633333333333,0.022566666666666665,26.9478,0.013433333333333334,3.8267666666666664,0.04553333333333333
7257_GUAA_HUMAN,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1,7.962133333333333,9.814233333333334,10.4427,8.870733333333334,20.6394,25.361766666666668
8461_K0020_HUMAN,Pumilio domain-containing protein KIAA0020 OS=Homo sapiens GN=KIAA0020 PE=1 SV=3,2.5379666666666667,6.014733333333333,2.3063000000000002,4.0601666666666665,7.6518999999999995,3.4757333333333333
11721_NUP98_HUMAN,Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4,13.085866666666668,9.773066666666667,13.0615,18.869366666666668,10.0785,37.78236666666667
13742_PSB4_HUMAN,Proteasome subunit beta type-4 OS=Homo sapiens GN=PSMB4 PE=1 SV=4,2.3101333333333334,4.494266666666666,4.4993,5.545366666666666,2.1525,4.599233333333333
15645_SERC_HUMAN,Phosphoserine aminotransferase OS=Homo sapiens GN=PSAT1 PE=1 SV=2,6.357166666666667,3.8244,4.5374,7.1066666666666665,13.879233333333332,3.4857
11601_NSF1C_HUMAN,NSFL1 cofactor p47 OS=Homo sapiens GN=NSFL1C PE=1 SV=2,3.9794666666666667,5.017733333333333,4.2,6.7814,3.9255666666666666,4.7903
367_ACOT9_HUMAN,Acyl-coenzyme A thioesterase 9_ mitochondrial OS=Homo sapiens GN=ACOT9 PE=1 SV=2,2.3156,1.6027333333333333,1.7812000000000001,2.4563333333333333,4.152033333333334,3.4047666666666667
12958_PHB_HUMAN,Prohibitin OS=Homo sapiens GN=PHB PE=1 SV=1,13.884533333333334,8.0404,11.882233333333334,14.976033333333334,3.7316333333333334,19.3123
9563_LPPRC_HUMAN,Leucine-rich PPR motif-containing protein_ mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3,63.8306,72.12083333333334,107.46433333333334,75.99073333333334,176.48613333333333,87.69546666666668
19162_XPO1_HUMAN,Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1,13.156466666666667,19.775,15.987233333333334,29.038800000000002,57.2689,26.390066666666666
10103_MCF2L_HUMAN,Guanine nucleotide exchange factor DBS OS=Homo sapiens GN=MCF2L PE=1 SV=2,7.1783,6.242633333333334,13.786066666666667,10.925066666666666,4.476733333333334,4.473233333333333
13645_PRP4_HUMAN,U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens GN=PRPF4 PE=1 SV=2,3.3624333333333336,5.106466666666666,4.974033333333333,4.6103,2.221833333333333,3.4815
13387_PP1A_HUMAN,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens GN=PPP1CA PE=1 SV=1,3.7048,5.1683666666666666,3.7643666666666666,2.7592333333333334,1.2329666666666665,0.21513333333333334
11189_NELFA_HUMAN,Negative elongation factor A OS=Homo sapiens GN=NELFA PE=1 SV=3,3.0082999999999998,1.8004666666666667,2.6729,2.5034666666666667,2.3017000000000003,2.278
4450_DDX46_HUMAN,Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=2,13.197066666666666,13.1989,15.1159,19.705533333333335,5.985366666666667,18.237266666666667
3594_COPE_HUMAN,Coatomer subunit epsilon OS=Homo sapiens GN=COPE PE=1 SV=3,5.028,4.8924,3.6878333333333333,3.5412333333333335,4.034466666666667,3.5640666666666667
6563_GBF1_HUMAN,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2,9.403833333333333,9.403833333333333,7.938066666666667,16.873533333333334,51.17866666666667,16.542299999999997
4270_DAAF5_HUMAN,Dynein assembly factor 5_ axonemal OS=Homo sapiens GN=HEATR2 PE=1 SV=4,2.6452,2.3190333333333335,2.2981333333333334,3.868866666666667,7.040566666666667,1.9649666666666668
14951_RS3_HUMAN,40S ribosomal protein S3 OS=Homo sapiens GN=RPS3 PE=1 SV=2,17.668433333333333,14.484266666666667,12.0682,13.4048,16.028433333333332,17.667366666666666
13435_PPIA_HUMAN,Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2,5.314966666666667,8.879466666666666,9.304833333333333,11.814733333333333,2.090533333333333,11.814733333333333
7220_GSTP1_HUMAN,Glutathione S-transferase P OS=Homo sapiens GN=GSTP1 PE=1 SV=2,8.358766666666666,7.164366666666667,6.014733333333333,15.021266666666666,5.259733333333333,8.323366666666667
880_ANXA1_HUMAN,Annexin A1 OS=Homo sapiens GN=ANXA1 PE=1 SV=2,21.366966666666666,26.2512,21.105033333333335,29.774766666666665,45.2336,33.1417
15354_SAHH_HUMAN,Adenosylhomocysteinase OS=Homo sapiens GN=AHCY PE=1 SV=4,24.5628,25.275233333333333,23.477133333333335,32.6021,5.023533333333333,16.576933333333333
4896_DSRAD_HUMAN,Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens GN=ADAR PE=1 SV=4,10.9545,16.771833333333333,14.132,16.946766666666665,31.734366666666666,20.8903
10151_MDHC_HUMAN,Malate dehydrogenase_ cytoplasmic OS=Homo sapiens GN=MDH1 PE=1 SV=4,10.869366666666666,9.102833333333333,9.008366666666667,15.9331,19.5914,14.976033333333334
209_AATM_HUMAN,Aspartate aminotransferase_ mitochondrial OS=Homo sapiens GN=GOT2 PE=1 SV=3,11.4419,11.944366666666665,9.1661,10.739333333333333,5.475433333333333,6.4262
299_ACADV_HUMAN,Very long-chain specific acyl-CoA dehydrogenase_ mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1,8.4937,11.265933333333333,9.054366666666667,16.372433333333333,56.3953,14.712466666666668
10121_MCM6_HUMAN,DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1,42.5615,16.663566666666668,10.821,11.769033333333333,30.461066666666667,15.748733333333334
13899_PUR9_HUMAN,Bifunctional purine biosynthesis protein PURH OS=Homo sapiens GN=ATIC PE=1 SV=3,11.0846,12.918066666666666,11.790966666666668,12.370766666666666,7.702566666666667,12.818266666666666
8166_IMB1_HUMAN,Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2,28.785333333333334,19.9636,29.684833333333334,52.779466666666664,10.8458,56.3953
