protein.Accession,protein.Description,1 None,2 None,3 None,1 TGFB,2 TGFB,3 TGFB
Q9BUN8,Derlin-1 OS=Homo sapiens GN=DERL1 PE=1 SV=1,157.2227322,52.40845624,47.00342368,35.02230625,43.8517132,48.57777979
P48735,Isocitrate dehydrogese [DP]_ mitochondrial OS=Homo sapiens GN=IDH2 PE=1 SV=2,30.58063537,92.92460872,98.32311271,75.60967877,44.18244277,102.4813043
Q8IZP0,Abl interactor 1 OS=Homo sapiens GN=ABI1 PE=1 SV=4,15.33619238,7.14083568,18.40690618,11.92743256,9.907131987,16.83145738
Q16774,Guanylate kise OS=Homo sapiens GN=GUK1 PE=1 SV=2,24.29626987,9.290376401,6.477037196,29.03330684,13.8909414,10.39198503
P12035,Keratin_ type II cytoskeletal 3 OS=Homo sapiens GN=KRT3 PE=1 SV=3,11.82646592,25.46902942,2.721377454,4.205017585,4.077044953,3.638429286
Q9NR46,Endophilin-B2 OS=Homo sapiens GN=SH3GLB2 PE=1 SV=1,17.47201846,12.92794802,16.42913458,39.26241764,12.22245283,10.73081542
P10768,S-formylglutathione hydrolase OS=Homo sapiens GN=ESD PE=1 SV=2,127.4537201,135.4577971,132.1248712,126.8829742,144.2742214,139.5368169
Q7L2E3,Putative ATP-dependent R helicase DHX30 OS=Homo sapiens GN=DHX30 PE=1 SV=1,26.22300718,29.36631491,30.80442846,24.1670596,92.43205096,42.92925068
P84098,60S ribosomal protein L19 OS=Homo sapiens GN=RPL19 PE=1 SV=1,39.87525487,89.17717982,103.2281434,100.2297136,87.29139373,26.27825423
O00159,Unconventiol myosin-Ic OS=Homo sapiens GN=MYO1C PE=1 SV=4,87.8717356,95.27583614,99.88774469,102.6840339,114.0202281,97.36890351
P06737,Glycogen phosphorylase_ liver form OS=Homo sapiens GN=PYGL PE=1 SV=4,7.33776716,6.686533587,12.91913362,10.71162721,7.051772049,5.502985164
O00151,PDZ and LIM domain protein 1 OS=Homo sapiens GN=PDLIM1 PE=1 SV=4,94.78157297,125.4677144,178.1161236,99.07779457,104.1074934,117.1536149
Q9ULA0,Aspartyl aminopeptidase OS=Homo sapiens GN=DNPEP PE=1 SV=1,71.96226553,44.09209136,38.54997868,51.44792224,47.19176967,49.35058653
Q96KP4,Cytosolic non-specific dipeptidase OS=Homo sapiens GN=CNDP2 PE=1 SV=2,14.96584002,16.79807905,29.26774152,44.86413743,23.37196984,30.21319542
Q8WTW3,Conserved oligomeric Golgi complex subunit 1 OS=Homo sapiens GN=COG1 PE=1 SV=1,19.38759917,9.66873613,26.53453194,10.55665298,7.171438588,8.350358214
Q96A33,Coiled-coil domain-containing protein 47 OS=Homo sapiens GN=CCDC47 PE=1 SV=1,76.00813302,21.54346272,24.00429959,26.86123433,27.76434767,31.61298245
P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens GN=PPP1CA PE=1 SV=1,22.43155702,86.32872147,91.69520006,84.72196435,55.62881662,53.49875865
P55060,Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3,208.7608488,82.05014672,54.64088101,145.7968501,557.4587427,69.20196791
Q8IUD2,ELKS/Rab6-interacting/CAST family member 1 OS=Homo sapiens GN=ERC1 PE=1 SV=1,32.70920575,35.57888477,24.56491782,49.69532207,37.4532315,27.60086229
O00487,26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens GN=PSMD14 PE=1 SV=1,49.88553526,54.67376963,55.5676639,60.45832661,53.43504413,52.63956344
P29803,Pyruvate dehydrogese E1 component subunit alpha_ testis-specific form_ mitochondrial OS=Homo sapiens GN=PDHA2 PE=1 SV=1,12.03711504,6.408735519,3.2837383,11.02553739,6.054536639,4.320271058
P05141,ADP/ATP translocase 2 OS=Homo sapiens GN=SLC25A5 PE=1 SV=7,20.42360276,287.4524947,45.80895935,45.3927593,17.14661542,29.50372516
Q9UQ80,Proliferation-associated protein 2G4 OS=Homo sapiens GN=PA2G4 PE=1 SV=3,77.47666948,35.40666236,46.87864963,72.14852505,94.59233563,75.43781433
P55209,Nucleosome assembly protein 1-like 1 OS=Homo sapiens GN=P1L1 PE=1 SV=1,152.1252575,126.8760847,118.6732412,123.0653611,111.1115357,125.0199378
P37802,Transgelin-2 OS=Homo sapiens GN=TAGLN2 PE=1 SV=3,329.8305742,284.1533962,239.0783679,230.7968822,269.1656712,264.0863359
Q9NVJ2,ADP-ribosylation factor-like protein 8B OS=Homo sapiens GN=ARL8B PE=1 SV=1,14.05092066,53.88217753,73.02019572,43.57558653,58.50872573,65.76637356
Q9NQR4,Omega-amidase NIT2 OS=Homo sapiens GN=NIT2 PE=1 SV=1,12.24347317,9.554822585,10.92934047,11.34755814,11.31088293,11.1032068
Q9BRT6,Protein LLP homolog OS=Homo sapiens GN=LLPH PE=2 SV=1,4.973815889,10.0950387,8.941681404,14.24761652,10.13457539,6.129682955
P29372,D-3-methyladenine glycosylase OS=Homo sapiens GN=MPG PE=1 SV=3,8.448122093,5.894772474,1.428606673,4.381547218,2.295305141,2.447974683
P52948,Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens GN=NUP98 PE=1 SV=4,18.40862687,28.80238089,25.90115305,27.49410819,35.38596852,22.14878361
Q9Y5K8,V-type proton ATPase subunit D OS=Homo sapiens GN=ATP6V1D PE=1 SV=1,43.60717715,18.35912279,24.28606089,16.31705915,17.34886812,18.90528919
Q9UBE0,SUMO-activating enzyme subunit 1 OS=Homo sapiens GN=SAE1 PE=1 SV=1,9.825845377,16.80951547,13.04390767,25.564916,17.16573298,6.055667979
Q9NSB2,Keratin_ type II cuticular Hb4 OS=Homo sapiens GN=KRT84 PE=1 SV=2,10.57801878,19.31955707,6.98652597,2.828966133,9.077250103,6.956842679
Q14141,Septin-6 OS=Homo sapiens GN=SEPT6 PE=1 SV=4,3.414778323,2.27432732,2.478610416,8.751146945,2.97613846,1.619910959
P13674,Prolyl 4-hydroxylase subunit alpha-1 OS=Homo sapiens GN=P4HA1 PE=1 SV=2,20.30688755,56.20078578,61.42412667,63.05835636,50.03322981,37.51429248
Q9H254,Spectrin beta chain_ non-erythrocytic 4 OS=Homo sapiens GN=SPTBN4 PE=1 SV=2,37.13151103,21.66408038,28.80881396,41.8947025,37.79029082,55.25404356
P52306,Rap1 GTPase-GDP dissociation stimulator 1 OS=Homo sapiens GN=RAP1GDS1 PE=1 SV=3,91.27239263,74.11129652,55.7442493,75.85689512,55.95214722,50.21899124
P00533,Epidermal growth factor receptor OS=Homo sapiens GN=EGFR PE=1 SV=2,123.3853053,65.56355531,65.66433553,58.70971933,59.0622797,60.5378653
P02452,Collagen alpha-1(I) chain OS=Homo sapiens GN=COL1A1 PE=1 SV=5,12.36416731,62.31510379,71.88347774,84.61387544,69.54695884,98.62071709
Q9UBC5,Unconventiol myosin-Ia OS=Homo sapiens GN=MYO1A PE=1 SV=1,7.088655067,9.394092938,8.778569736,8.526109877,26.58286513,8.938523017
O00571,ATP-dependent R helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3,157.5900418,129.7820068,159.4333533,127.3125536,96.4824083,173.4000241
P14866,Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens GN=HNRNPL PE=1 SV=2,37.0794729,94.88463156,67.17947966,105.2252932,93.08303179,82.07808761
Q9UKD2,mR turnover protein 4 homolog OS=Homo sapiens GN=MRTO4 PE=1 SV=2,8.548453491,35.21776418,35.17794768,33.97463922,32.9893018,42.50205432
P14868,Aspartate--tR ligase_ cytoplasmic OS=Homo sapiens GN=DARS PE=1 SV=2,68.64165516,38.88947607,37.54071181,48.21533057,53.38975219,33.52386831
P05091,Aldehyde dehydrogese_ mitochondrial OS=Homo sapiens GN=ALDH2 PE=1 SV=2,18.48976579,37.31012278,48.59929653,28.02198139,33.29334377,23.95367551
P13073,Cytochrome c oxidase subunit 4 isoform 1_ mitochondrial OS=Homo sapiens GN=COX4I1 PE=1 SV=1,21.6591769,37.11542188,25.84992258,64.75493122,33.7965591,43.13621011
Q9BXP2,Solute carrier family 12 member 9 OS=Homo sapiens GN=SLC12A9 PE=1 SV=1,8.993703322,7.477787667,6.157822218,6.207080112,6.394546997,4.529433989
Q6L8Q7,2'_5'-phosphodiesterase 12 OS=Homo sapiens GN=PDE12 PE=1 SV=2,15.91532144,35.35809981,32.22371591,18.9318127,18.11801859,18.82511572
O15127,Secretory carrier-associated membrane protein 2 OS=Homo sapiens GN=SCAMP2 PE=1 SV=2,126.5820228,45.21838196,31.41675701,25.68560749,24.93174062,22.42676352
Q08J23,tR (cytosine(34)-C(5))-methyltransferase OS=Homo sapiens GN=NSUN2 PE=1 SV=2,15.56049469,20.30658246,31.82106989,27.26276983,24.57205671,24.74100274
P24539,ATP synthase subunit b_ mitochondrial OS=Homo sapiens GN=ATP5F1 PE=1 SV=2,152.427656,85.00142022,103.2083432,128.9868244,84.33193502,65.53026013
P00924,Enolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ENO1 PE=1 SV=3,39.00909688,28.16853257,6.313837134,15.59724624,21.38429922,28.24999057
P35080,Profilin-2 OS=Homo sapiens GN=PFN2 PE=1 SV=3,35.76556849,56.17791293,39.72320326,31.86851187,49.69638433,34.35814704
Q15102,Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens GN=PAFAH1B3 PE=1 SV=1,65.70606459,8.920974265,31.47933977,40.9312918,42.80948523,48.76242173
Q9H2U1,Probable ATP-dependent R helicase DHX36 OS=Homo sapiens GN=DHX36 PE=1 SV=2,44.63233622,8.601092409,9.644916584,20.91912023,10.14325742,10.17112661
Q92922,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3,9.749543584,20.78353205,22.18274495,38.60262293,25.37443838,28.14015461
P24534,Elongation factor 1-beta OS=Homo sapiens GN=EEF1B2 PE=1 SV=3,8.124112535,20.18895066,16.68779986,76.64249722,21.20099301,49.66461343
O43847,rdilysin OS=Homo sapiens GN=NRD1 PE=1 SV=2,22.27559865,32.11860589,46.09991359,33.41042444,43.59279211,14.86152904
P54819,Adenylate kise 2_ mitochondrial OS=Homo sapiens GN=AK2 PE=1 SV=2,14.4516221,40.64696715,42.61805971,16.77845689,61.66966731,41.26091923
Q9NXR1,Nuclear distribution protein nudE homolog 1 OS=Homo sapiens GN=NDE1 PE=1 SV=2,15.14473574,41.21512645,11.91861773,10.18699824,42.89972697,7.933444853
Q9NRN7,L-aminoadipate-semialdehyde dehydrogese-phosphopantetheinyl transferase OS=Homo sapiens GN=AASDHPPT PE=1 SV=2,20.45106517,26.14163764,32.79461306,44.728379,21.88413583,23.94265801
P35222,Catenin beta-1 OS=Homo sapiens GN=CTNNB1 PE=1 SV=1,22.49615608,30.25142654,32.47590319,55.40431972,43.53261669,41.62014611
P35221,Catenin alpha-1 OS=Homo sapiens GN=CTN1 PE=1 SV=1,24.82304871,40.39378838,38.66052134,67.56592933,77.11640201,62.22523724
P08133,Annexin A6 OS=Homo sapiens GN=ANXA6 PE=1 SV=3,263.6137245,284.2712533,303.4827898,243.0389112,237.4630627,241.198815
O75762,Transient receptor potential cation channel subfamily A member 1 OS=Homo sapiens GN=TRPA1 PE=2 SV=3,27.3624629,36.79937095,42.17891971,12.76700113,7.446226833,16.16193261
Q8N752,Casein kise I isoform alpha-like OS=Homo sapiens GN=CSNK1A1L PE=2 SV=2,6.562032259,5.124306771,5.622926564,4.181340965,4.388186506,3.215413927
Q9H4B7,Tubulin beta-1 chain OS=Homo sapiens GN=TUBB1 PE=1 SV=1,32.34384655,4.086352683,9.014442064,7.047584517,10.27271797,5.637398619
Q9UK76,Hematological and neurological expressed 1 protein OS=Homo sapiens GN=HN1 PE=1 SV=3,17.46608907,35.67403807,54.04707725,39.95627674,47.1821895,54.5438953
Q3KQU3,MAP7 domain-containing protein 1 OS=Homo sapiens GN=MAP7D1 PE=1 SV=1,87.94772532,11.93861282,23.91271107,40.06115262,40.27146829,30.8575212
P98179,Putative R-binding protein 3 OS=Homo sapiens GN=RBM3 PE=1 SV=1,277.6108906,259.6254774,243.469389,203.377204,130.1516453,211.0258476
Q9H299,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens GN=SH3BGRL3 PE=1 SV=1,261.3698432,87.01473791,27.70174575,53.08893971,87.50305552,126.4106283
P07355,Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=2,284.8732141,430.9941537,384.2804585,291.5875861,407.5321806,357.0420259
P42892,Endothelin-converting enzyme 1 OS=Homo sapiens GN=ECE1 PE=1 SV=2,64.10216656,52.78174563,41.35905533,50.49836189,45.34621911,55.34009303
P05556,Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2,60.8737737,129.6903464,136.208661,126.9561253,95.69845989,149.2159982
P14678,Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens GN=SNRPB PE=1 SV=2,22.16294038,42.96382895,33.24423403,63.87583923,75.12920185,54.64706427
Q5SSJ5,Heterochromatin protein 1-binding protein 3 OS=Homo sapiens GN=HP1BP3 PE=1 SV=1,37.28973193,29.24800707,17.26413955,34.56939342,22.94120451,36.60017929
P46379,Large proline-rich protein BAG6 OS=Homo sapiens GN=BAG6 PE=1 SV=2,57.62057106,35.08075244,47.87605911,32.71079436,23.07430039,38.77966606
Q8IVM0,Coiled-coil domain-containing protein 50 OS=Homo sapiens GN=CCDC50 PE=1 SV=1,126.4573497,35.45071795,123.5398458,112.0064768,91.12204879,102.0070435
Q01082,Spectrin beta chain_ non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2,130.026292,129.7951334,121.7836773,98.78238272,143.2365697,108.4002423
P26373,60S ribosomal protein L13 OS=Homo sapiens GN=RPL13 PE=1 SV=4,233.6580148,125.8422432,176.8663627,140.8100362,152.1887644,161.1895872
P0CG39,POTE ankyrin domain family member J OS=Homo sapiens GN=POTEJ PE=3 SV=1,16.02002185,26.7574581,3.988615077,9.476013367,44.71016451,25.4790055
P0CG38,POTE ankyrin domain family member I OS=Homo sapiens GN=POTEI PE=3 SV=1,229.9910817,68.0372595,135.0556281,214.5154159,36.30617768,33.70935775
P42704,Leucine-rich PPR motif-containing protein_ mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3,63.89417006,76.43993277,79.10197408,91.0806497,108.5421266,129.9653811
P26572,Alpha-1_3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens GN=MGAT1 PE=2 SV=2,16.44615723,15.15027623,20.77160235,23.43348991,14.90421503,17.967333
O60784,Target of Myb protein 1 OS=Homo sapiens GN=TOM1 PE=1 SV=2,11.09075435,13.25047772,38.4595519,22.69527225,13.60229612,10.28655607
O14949,Cytochrome b-c1 complex subunit 8 OS=Homo sapiens GN=UQCRQ PE=1 SV=4,55.2180788,27.2204361,18.91298549,19.15145312,26.7245575,22.38139403
P59998,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens GN=ARPC4 PE=1 SV=3,119.6850584,90.88610836,137.4220543,99.1914361,66.65323547,105.6262628
O15498,Syptobrevin homolog YKT6 OS=Homo sapiens GN=YKT6 PE=1 SV=1,79.0282173,73.1664676,86.77145519,77.35207834,44.68202277,63.73599023
Q6GMV3,Putative peptidyl-tR hydrolase PTRHD1 OS=Homo sapiens GN=PTRHD1 PE=1 SV=1,27.42401925,23.94499913,19.21046824,14.54321553,41.60785869,14.85830854
Q99598,Translin-associated protein X OS=Homo sapiens GN=TSX PE=1 SV=1,13.78324024,24.26228948,21.88720686,19.2348672,11.71222345,17.0699438
Q02218,2-oxoglutarate dehydrogese_ mitochondrial OS=Homo sapiens GN=OGDH PE=1 SV=3,29.71244891,34.10612121,43.35060372,46.84888702,44.54734446,37.22602958
Q9UHL4,Dipeptidyl peptidase 2 OS=Homo sapiens GN=DPP7 PE=1 SV=3,12.470038,15.05782711,11.94519898,12.54236959,11.13642981,13.83594138
P46977,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Homo sapiens GN=STT3A PE=1 SV=2,61.93903412,43.1341359,43.75345178,54.28665225,57.21155414,55.04612363
Q9H9B4,Sideroflexin-1 OS=Homo sapiens GN=SFXN1 PE=1 SV=4,68.29907728,35.0051481,31.68192555,28.61511347,40.78460593,35.49549166
O94874,E3 UFM1-protein ligase 1 OS=Homo sapiens GN=UFL1 PE=1 SV=2,22.30064249,14.05761885,14.96501889,37.14668239,20.53846465,5.236361753
P21291,Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=1 SV=3,12.74076113,32.68856798,29.93411652,41.70248204,25.09811047,34.72466241
P16615,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens GN=ATP2A2 PE=1 SV=1,23.5536927,30.74984056,29.17883007,79.12829274,42.75457035,40.33985654
Q9BYX7,Putative beta-actin-like protein 3 OS=Homo sapiens GN=POTEKP PE=5 SV=1,89.18712235,66.70235274,35.82533065,7.226328959,55.63963708,175.1189231
Q9Y2S7,Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1,34.73596239,31.97759422,11.33606523,25.74309894,18.77511534,22.67553293
Q9H9T3,Elongator complex protein 3 OS=Homo sapiens GN=ELP3 PE=1 SV=2,7.19351152,19.14615159,6.245332001,16.56985932,14.83347577,5.449423182
Q70UQ0,Inhibitor of nuclear factor kappa-B kise-interacting protein OS=Homo sapiens GN=IKBIP PE=1 SV=1,72.13936683,40.76054267,34.95828928,47.39435391,58.84056729,46.46897449
Q04695,Keratin_ type I cytoskeletal 17 OS=Homo sapiens GN=KRT17 PE=1 SV=2,4.941282302,34.36346893,41.28317563,3.545441236,19.38478171,12.5989873
Q8NI36,WD repeat-containing protein 36 OS=Homo sapiens GN=WDR36 PE=1 SV=1,11.47959703,6.326483404,26.60554998,32.95158465,15.16420534,18.69527876
P13861,cAMP-dependent protein kise type II-alpha regulatory subunit OS=Homo sapiens GN=PRKAR2A PE=1 SV=2,13.51790036,35.33500161,23.35267372,33.0532475,31.06582685,25.1633966
Q9UJZ1,Stomatin-like protein 2 OS=Homo sapiens GN=STOML2 PE=1 SV=1,55.98757224,38.41793483,48.74561339,28.64633916,42.54564574,46.62853044
Q9UIJ7,GTP:AMP phosphotransferase_ mitochondrial OS=Homo sapiens GN=AK3 PE=1 SV=4,16.07471261,11.00020633,38.57461527,34.73924743,23.82287917,20.02037282
Q96A08,Histone H2B type 1-A OS=Homo sapiens GN=HIST1H2BA PE=1 SV=3,5.137732114,166.4452111,129.3412267,141.8213928,187.1352428,211.7067854
P31930,Cytochrome b-c1 complex subunit 1_ mitochondrial OS=Homo sapiens GN=UQCRC1 PE=1 SV=3,66.73044347,81.32739851,85.21011903,99.13157387,88.04912499,60.09417095
P04844,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3,177.3742855,230.5702558,172.1371724,151.9978161,199.8602694,161.804194
P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1,97.06937848,192.1412226,225.1446133,193.4313392,183.0540921,187.8119263
P31939,Bifunctiol purine biosynthesis protein PURH OS=Homo sapiens GN=ATIC PE=1 SV=3,60.13595564,99.74268936,71.62402954,73.18708329,70.79905233,77.71278607
O60841,Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=4,34.0469057,36.0271588,43.26250044,53.51496289,29.86484184,38.25449874
P47897,Glutamine--tR ligase OS=Homo sapiens GN=QARS PE=1 SV=1,44.74226385,52.51391922,58.46620763,62.31134185,51.08294229,52.47452699
Q15293,Reticulocalbin-1 OS=Homo sapiens GN=RCN1 PE=1 SV=1,28.92282677,23.39869861,33.02107777,43.39584387,33.65448181,23.3719517
P08670,Vimentin OS=Homo sapiens GN=VIM PE=1 SV=4,753.626963,348.1368658,381.5682866,379.1309987,368.9886065,397.033899
O14617,AP-3 complex subunit delta-1 OS=Homo sapiens GN=AP3D1 PE=1 SV=1,31.69270671,61.93956092,44.64026809,51.95623649,56.86311837,39.99927465
Q13620,Cullin-4B OS=Homo sapiens GN=CUL4B PE=1 SV=4,20.00550326,24.39670972,24.53250258,31.57681217,53.36173875,16.31092306
P12111,Collagen alpha-3(VI) chain OS=Homo sapiens GN=COL6A3 PE=1 SV=5,237.3578716,181.0179761,174.6255819,199.7413612,145.6325521,164.6758056
P12110,Collagen alpha-2(VI) chain OS=Homo sapiens GN=COL6A2 PE=1 SV=4,108.0243812,78.21911362,59.45140615,59.55009896,63.00054055,66.40414534
P51571,Translocon-associated protein subunit delta OS=Homo sapiens GN=SSR4 PE=1 SV=1,131.3604811,88.52327551,78.83904065,94.59913889,88.06606135,97.02922562
P51572,B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31 PE=1 SV=3,19.57757347,55.53155778,58.62882682,64.19729848,33.55243594,47.0434098
P52888,Thimet oligopeptidase OS=Homo sapiens GN=THOP1 PE=1 SV=2,26.97213788,15.49979138,20.87600796,22.51275327,14.23711043,6.111546461
Q9H2D6,TRIO and F-actin-binding protein OS=Homo sapiens GN=TRIOBP PE=1 SV=3,38.92460318,25.58440773,32.77699746,36.78663555,25.14310304,23.00916532
Q86W92,Liprin-beta-1 OS=Homo sapiens GN=PPFIBP1 PE=1 SV=2,18.31235242,38.34418961,28.32697979,40.47195289,56.68622745,14.58247563
P55212,Caspase-6 OS=Homo sapiens GN=CASP6 PE=1 SV=2,14.24136307,10.27779614,12.31175511,14.96677435,14.53931335,6.735927752
Q9BYD3,39S ribosomal protein L4_ mitochondrial OS=Homo sapiens GN=MRPL4 PE=1 SV=1,44.56882941,24.63681829,8.783911242,41.8392075,15.72994836,23.47263467
P13645,Keratin_ type I cytoskeletal 10 OS=Homo sapiens GN=KRT10 PE=1 SV=6,426.2598914,336.4208407,149.9978288,144.8156897,174.4999019,181.5400329
P17174,Aspartate aminotransferase_ cytoplasmic OS=Homo sapiens GN=GOT1 PE=1 SV=3,33.43828577,41.17625388,34.34761496,44.3975926,38.91052872,30.90695869
P13647,Keratin_ type II cytoskeletal 5 OS=Homo sapiens GN=KRT5 PE=1 SV=3,106.7593162,74.95900033,21.31831751,25.02843312,43.0243119,14.78361557
Q07020,60S ribosomal protein L18 OS=Homo sapiens GN=RPL18 PE=1 SV=2,94.3190031,37.88200033,28.85383162,81.93813665,83.04541281,110.1768842
Q9NSE4,Isoleucine--tR ligase_ mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2,29.99440667,20.40359488,19.18776368,14.6883635,17.95913325,10.60736296
P09525,Annexin A4 OS=Homo sapiens GN=ANXA4 PE=1 SV=4,45.51464397,63.75057221,55.45337082,49.4583687,67.12591402,51.2454829
Q07157,Tight junction protein ZO-1 OS=Homo sapiens GN=TJP1 PE=1 SV=3,62.16887572,67.04285396,32.17520039,24.50823376,34.61467962,59.67019509
A5A3E0,POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2,43.75494361,108.9505883,248.8836307,49.23121041,49.31185186,102.7085472
Q8TEQ6,Gem-associated protein 5 OS=Homo sapiens GN=GEMIN5 PE=1 SV=3,28.0562787,19.82152032,17.7675039,18.13242264,16.29808642,21.95792667
Q5SW79,Centrosomal protein of 170 kDa OS=Homo sapiens GN=CEP170 PE=1 SV=1,36.34134276,28.65455243,30.70759945,38.63578268,21.49528374,33.98660316
Q9NQG5,Regulation of nuclear pre-mR domain-containing protein 1B OS=Homo sapiens GN=RPRD1B PE=1 SV=1,12.74185339,16.82985315,23.37742396,19.42487285,13.80382176,20.76170907
Q04917,14-3-3 protein eta OS=Homo sapiens GN=YWHAH PE=1 SV=4,24.57565302,44.72312282,58.67126843,57.52900779,46.75766839,57.11939044
Q08043,Alpha-actinin-3 OS=Homo sapiens GN=ACTN3 PE=1 SV=2,49.99858362,20.52404353,14.02910619,11.08914296,5.993805229,18.85037121
Q9Y230,RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=1 SV=3,65.71051162,45.56068597,52.50301575,45.8034348,34.03430974,41.33487771
Q8IZ83,Aldehyde dehydrogese family 16 member A1 OS=Homo sapiens GN=ALDH16A1 PE=1 SV=2,14.79170341,11.39388974,8.608689634,10.85958269,16.16576038,7.753548913
P07741,Adenine phosphoribosyltransferase OS=Homo sapiens GN=APRT PE=1 SV=2,14.41955663,23.24709557,28.70130194,29.71627906,25.77898656,31.68428543
Q9NNW5,WD repeat-containing protein 6 OS=Homo sapiens GN=WDR6 PE=1 SV=1,14.27233629,18.21563228,17.33710225,15.38992764,26.34789445,11.00167633
